sample	donor	flow_date	mean1	mean2	sigmasq1	sigmasq2	channel	purity
mijn_140515	mijn	2015-05-14	1.59958659488422	2.73242289460398	0.139803582183363	0.0460606492470033	Pacific.Blue.A	0.771198830409357
nemb_270715	nemb	2015-07-27	1.01005781397768	2.57702075523999	0.0586570198804489	0.0642330854020962	APC.A	0.965193919590851
nemb_270715	nemb	2015-07-27	1.26894007455257	2.59783784479045	0.0623152756345872	0.208043840721527	PE.A	0.973859923284558
nemb_270715	nemb	2015-07-27	1.1882194258166	2.66590415760395	0.199782420736039	0.0272762377664836	Pacific.Blue.A	0.952976275039068
nibo_020415	nibo	2015-04-02	0.952910457119466	2.3983313940385	0.0453564621714231	0.0256955908489805	APC.A	0.9860529986053
nibo_020415	nibo	2015-04-02	1.58615646783947	2.20238376971453	0.033888092646961	0.335645878503567	PE.A	0.999023709902371
nibo_020415	nibo	2015-04-02	1.35255232754178	2.69495180666583	0.0430975935557334	0.0404967023474795	Pacific.Blue.A	0.985355648535565
nukw_031115	nukw	2015-11-03	1.273932854022	1.93005931367031	0.0638433189646138	0.0690971816365954	APC.A	0.991353649893692
nukw_031115	nukw	2015-11-03	1.08280713229989	2.78966783606302	0.0489211296131865	0.149651139342023	PE.A	0.978738483345145
nukw_031115	nukw	2015-11-03	1.02153246455806	2.1304702999819	0.0533783345740472	0.0452521835600005	Pacific.Blue.A	0.97264351523742
nukw_281015	nukw	2015-10-28	1.40002179669078	2.23387511053003	0.117074786319182	0.0714382715712061	APC.A	0.982356902356902
nukw_281015	nukw	2015-10-28	1.17459639551031	2.44651502502827	0.0776972287789727	0.118805824739786	PE.A	0.956767676767677
nukw_281015	nukw	2015-10-28	1.46916317455224	2.39633537743338	0.0878253177117311	0.0409797422240658	Pacific.Blue.A	0.959057239057239
oapg_270715	oapg	2015-07-27	1.17852941504817	2.42020203622952	0.093841955383519	0.057230415560523	APC.A	0.964241099312929
oapg_270715	oapg	2015-07-27	1.25473698927499	2.94395699810879	0.0800330294604	0.182901451439931	PE.A	0.967988757026858
oapg_270715	oapg	2015-07-27	1.44874284244639	2.4738969989511	0.111690973965308	0.0424091390246946	Pacific.Blue.A	0.95737039350406
oarz_111114	oarz	2014-11-11	0.870234386393885	2.20769416872818	0.0525148339488556	0.0421253140952647	APC.A	0.991440377804014
oarz_111114	oarz	2014-11-11	1.19442990576053	2.1513857792802	0.0624694339638382	0.29866488848901	PE.A	0.999262101534829
oarz_111114	oarz	2014-11-11	1.24498125322393	2.37765352512477	0.0696857735219174	0.0272935533744662	Pacific.Blue.A	0.990554899645809
oefg_280415	oefg	2015-04-28	1.08211320546172	2.36423521481856	0.0673992420848829	0.0507508579802683	APC.A	0.978269355888094
oefg_280415	oefg	2015-04-28	1.34023939841339	2.20035639544911	0.0673657008449401	0.134042741881819	PE.A	0.982173064411191
oefg_280415	oefg	2015-04-28	1.49004379823406	2.15588364574091	0.107267413272609	0.0334872148350404	Pacific.Blue.A	0.95797007156799
oeoo_190914	oeoo	2014-09-19	1.04277008317566	2.20880826472427	0.0631592906075761	0.0709105761626984	APC.A	0.993729588504246
oeoo_190914	oeoo	2014-09-19	1.27786203240131	2.2211091283829	0.0571905044283038	0.16292652043208	PE.A	0.994513389941215
oeoo_190914	oeoo	2014-09-19	1.29650590453847	2.09482936435751	0.0707529612189635	0.0661040056346166	Pacific.Blue.A	0.990855649902025
oevr_161015	oevr	2015-10-16	1.55066469123032	2.81299018709877	0.160180489837237	0.0557369080580528	APC.A	0.940974729241877
oevr_161015	oevr	2015-10-16	1.40014126943043	2.94892009250079	0.130290402612258	0.180086472550633	PE.A	0.955234657039711
oevr_161015	oevr	2015-10-16	1.71847954977449	2.64866901511244	0.125156607367262	0.0387389836035769	Pacific.Blue.A	0.949638989169675
oevr_201015	oevr	2015-10-20	0.887286901724107	2.04508084312938	0.0495640775459149	0.139914707463389	APC.A	0.893125
oevr_201015	oevr	2015-10-20	1.73950544809365	3.62974870279661	0.263607110083442	0.0845665366915652	PE.A	0.793125
oevr_201015	oevr	2015-10-20	1.86282799331907	2.8293585033024	0.331030669065796	0.0250243488302909	Pacific.Blue.A	0.787291666666667
oomz_160614	oomz	2014-06-16	1.15765891767033	3.08923603386486	0.056445082959631	0.0698341982107663	APC.A	0.987541137752703
oomz_160614	oomz	2014-06-16	1.11361418201145	2.48333972376137	0.0829097167355589	0.185447742139571	PE.A	0.99083215796897
oomz_160614	oomz	2014-06-16	0.920481627712267	2.61033766646495	0.0732936295822419	0.0220748986257167	Pacific.Blue.A	0.994123178185237
oomz_200614	oomz	2014-06-20	0.97415338146802	3.12055389545705	0.066528480727388	0.0639142976455112	APC.A	0.980337078651685
oomz_200614	oomz	2014-06-20	1.09057984219297	3.06825635149222	0.350262548482702	0.206729966861335	PE.A	0.986657303370786
oomz_200614	oomz	2014-06-20	1.07295521804794	2.61691657342162	0.0534112134156789	0.0286695241479611	Pacific.Blue.A	0.982443820224719
ougl_020415	ougl	2015-04-02	1.17562378776191	2.49019929027221	0.146822058230538	0.0311807804637664	APC.A	0.844165574077543
ougl_020415	ougl	2015-04-02	1.5991297544326	3.07321926519942	0.274513919699245	0.1135669804188	PE.A	0.820752949990635
ougl_020415	ougl	2015-04-02	1.69407004534696	2.65743830185571	0.248816143787432	0.0314260585064543	Pacific.Blue.A	0.830492601610789
ougl_200514	ougl	2014-05-20	1.38578226096989	2.52987062437208	0.105335596732565	0.0705997373560326	APC.A	0.960368011323425
ougl_200514	ougl	2014-05-20	1.35192238282229	2.74484037232529	0.0914331480627878	0.117588389046481	PE.A	0.958067940552017
ougl_200514	ougl	2014-05-20	1.64529568480046	2.48970038084569	0.0820017268228338	0.0381250751491603	Pacific.Blue.A	0.948513800424628
pahc_050515	pahc	2015-05-05	1.14850413548447	2.86994908203408	0.0744325022421078	0.0465522349327869	APC.A	0.972623867360709
pahc_050515	pahc	2015-05-05	1.19542946480104	2.42842829166925	0.0735972447220935	0.20558170404599	PE.A	0.955465587044534
pahc_050515	pahc	2015-05-05	1.54887138084517	2.95119211251349	0.0600580608878713	0.0343088224617148	Pacific.Blue.A	0.971852708694814
pamv_270715	pamv	2015-07-27	0.980812542117218	2.53477186098703	0.0499715632258962	0.0510598220944215	APC.A	0.9919432806961
pamv_270715	pamv	2015-07-27	1.2236277705836	1.80140352287669	0.0480101815187464	0.287610517664131	PE.A	1
pamv_270715	pamv	2015-07-27	1.19355286038694	2.4974014763343	0.052609793005974	0.028329028728767	Pacific.Blue.A	0.995488237189816
pelm_130815	pelm	2015-08-13	1.15007726080138	2.56352980735583	0.0665950355870655	0.0545571448190096	APC.A	0.957684824902724
pelm_130815	pelm	2015-08-13	1.09595371708154	2.80605025473961	0.0563682785087339	0.162205201734413	PE.A	0.961738002594034
pelm_130815	pelm	2015-08-13	1.45825549418313	2.80579992041291	0.0513435122652088	0.0308479804995379	Pacific.Blue.A	0.96011673151751
peop_200514	peop	2014-05-20	1.40843283924276	2.5236141047008	0.0856472935022984	0.061490817010577	APC.A	0.969877344877345
peop_200514	peop	2014-05-20	1.39899604171232	2.52730228869533	0.0800671361342799	0.126515103824412	PE.A	0.970959595959596
peop_200514	peop	2014-05-20	1.55905320519269	2.66312810353818	0.0469426973840006	0.0354156087100066	Pacific.Blue.A	0.974386724386724
piun_020415	piun	2015-04-02	1.03318428813622	2.31473796245735	0.092836147649458	0.0386297414335336	APC.A	0.909689399054693
piun_020415	piun	2015-04-02	1.40745940095255	3.39332577483923	0.150000146375323	0.131417293683676	PE.A	0.900911546252532
piun_020415	piun	2015-04-02	1.42717595321431	2.76344515554873	0.124374639835983	0.0405572476587727	Pacific.Blue.A	0.906144496961512
piun_041214	piun	2014-12-04	0.752984431588219	2.23533231409621	0.0544067162464956	0.0377247632579946	APC.A	0.965494137353434
piun_041214	piun	2014-12-04	0.980926641896747	3.2481120283366	0.0736072794516969	0.202142677882441	PE.A	0.972194304857621
piun_041214	piun	2014-12-04	0.858275890423605	2.17936685389314	0.0888771862744205	0.0792299282750115	Pacific.Blue.A	0.974371859296482
podx_210715	podx	2015-07-21	1.05811873634002	2.39602178101983	0.072643435101314	0.0540074061652349	APC.A	0.977487405541562
podx_210715	podx	2015-07-21	1.15724863005485	2.97862880645561	0.0628170690484427	0.19152114217314	PE.A	0.982682619647355
podx_210715	podx	2015-07-21	1.2605877329943	2.51124483623124	0.0664112732603454	0.0295598072178043	Pacific.Blue.A	0.981580604534005
qanu_200614	qanu	2014-06-20	0.905042900944846	3.05446794645164	0.0556464638598575	0.0687832813857294	APC.A	0.990861941220054
qanu_200614	qanu	2014-06-20	1.0874899011508	2.65132273527873	0.254460763900711	0.19329896740406	PE.A	0.950605087675969
qanu_200614	qanu	2014-06-20	1.08914477910161	2.70979751204487	0.0515510783939192	0.0285292118936857	Pacific.Blue.A	0.991108915781674
qaqx_271115	qaqx	2015-11-27	1.37562342241572	2.21606825782058	0.063030906517114	0.0558648348407974	APC.A	0.972412916348843
qaqx_271115	qaqx	2015-11-27	1.06100258244078	2.89610908740909	0.0443980808438584	0.13954612026788	PE.A	0.987287058225273
qaqx_271115	qaqx	2015-11-27	1.7621270336912	2.6788451332294	0.0459736862711755	0.0516090820943174	Pacific.Blue.A	0.979405034324943
qimz_010714	qimz	2014-07-01	0.718506677885954	1.94735537912523	0.0425089876502383	0.0685983542583596	APC.A	0.986666666666667
qimz_010714	qimz	2014-07-01	0.70406917543623	2.14421308191337	0.0473879510266005	0.190883875229912	PE.A	0.983396226415094
qimz_010714	qimz	2014-07-01	0.791536408486416	2.39357651686477	0.0607628435860326	0.0229112679674233	Pacific.Blue.A	0.986163522012579
qolg_171115	qolg	2015-11-17	1.03081487381575	2.04799395799934	0.0615884087811481	0.0609919553574894	APC.A	0.988200125865324
qolg_171115	qolg	2015-11-17	1.11085516915871	3.37548982416531	0.0648021995947311	0.151114440328304	PE.A	0.988672120830711
qolg_171115	qolg	2015-11-17	1.13954211890357	2.64014979302918	0.0564270719421141	0.0318202035673937	Pacific.Blue.A	0.987728130899937
riiv_211114	riiv	2014-11-21	1.36429193462522	2.71593067675951	0.0741378944828683	0.0370824710898398	APC.A	0.970117601696549
riiv_211114	riiv	2014-11-21	1.19204665970193	3.13773309502578	0.070101797185381	0.176399047919743	PE.A	0.96221322537112
riiv_211114	riiv	2014-11-21	1.61573156801182	2.84121245711672	0.0653677753446125	0.0445603563646277	Pacific.Blue.A	0.960092539039907
rozh_210715	rozh	2015-07-21	1.58635377956629	2.3642765403717	0.255542766394015	0.0347695165582912	APC.A	0.844632768361582
rozh_210715	rozh	2015-07-21	1.62911989081302	3.78421358959991	0.156072784299408	0.0889055314988275	PE.A	0.846650524616626
rozh_210715	rozh	2015-07-21	1.70138574022392	2.732571468683	0.181873636233204	0.0264599209288106	Pacific.Blue.A	0.814366424535916
rozh_270715	rozh	2015-07-27	1.79481114418112	2.48187922111856	0.0608753260518567	0.0357133486084468	APC.A	0.828358208955224
rozh_270715	rozh	2015-07-27	1.77117137590043	3.8431345562165	0.167710398655291	0.0429247181684999	PE.A	0.807628524046434
rozh_270715	rozh	2015-07-27	1.75399282632985	2.81560568894241	0.167604356810928	0.020504302422154	Pacific.Blue.A	0.809286898839138
rozh_300715	rozh	2015-07-30	1.43120261342126	2.69026679938025	0.21865738448387	0.04092640526835	APC.A	0.814496736516661
rozh_300715	rozh	2015-07-30	1.37911083236121	3.71507010982542	0.15989786490721	0.0485745343419045	PE.A	0.807626245276537
rozh_300715	rozh	2015-07-30	1.50729475467286	2.77892295636264	0.120733197442298	0.0300415027676086	Pacific.Blue.A	0.806252147028513
ruyv_280415	ruyv	2015-04-28	0.974462627695188	2.31391784603441	0.0660609269336616	0.0609384918174267	APC.A	0.961223821989529
ruyv_280415	ruyv	2015-04-28	1.24010070157066	3.23100354728201	0.0721914405095452	0.117645366167458	PE.A	0.958769633507853
ruyv_280415	ruyv	2015-04-28	1.542895325428	2.58574273982529	0.0822959726720892	0.0368486431750777	Pacific.Blue.A	0.959260471204188
sebz_140515	sebz	2015-05-14	1.63146360981996	2.75332366123923	0.237694060967695	0.024642041948251	APC.A	0.835868187579214
sebz_140515	sebz	2015-05-14	1.43781533021738	3.48462194336759	0.163400048163784	0.0876279699798699	PE.A	0.859949302915082
sebz_140515	sebz	2015-05-14	1.9960625917113	3.14297145340148	0.163521132695186	0.0229008346311658	Pacific.Blue.A	0.86723700887199
sojd_201015	sojd	2015-10-20	1.25641939416425	1.95153477943553	0.106760692293323	0.0562541454231835	APC.A	0.899893826785985
sojd_201015	sojd	2015-10-20	1.26437004900415	2.65181865898209	0.131122041116927	0.228479645876772	PE.A	0.921886849689064
sojd_201015	sojd	2015-10-20	1.44405031977206	2.36217811895088	0.18846135029809	0.0416216885132124	Pacific.Blue.A	0.856059456999848
sukz_050515	sukz	2015-05-05	1.14165229017357	2.92355093556628	0.055225949298848	0.0446669405658578	APC.A	0.990182954038376
sukz_050515	sukz	2015-05-05	1.13664077252432	1.7525677012911	0.04171713063852	0.280342850337727	PE.A	0.999776885319054
sukz_050515	sukz	2015-05-05	1.42786808646977	2.93478856225814	0.0412632372823175	0.026964690578204	Pacific.Blue.A	0.991298527443106
uahf_211114	uahf	2014-11-21	1.68025015555	3.08620528055303	0.0448351497941502	0.0627543849379453	APC.A	0.893478260869565
uahf_211114	uahf	2014-11-21	1.31787406217402	3.48985261487196	0.11788379479348	0.0794415634480125	PE.A	0.885652173913044
uahf_211114	uahf	2014-11-21	1.9139351292594	3.09497629319486	0.0309058748976926	0.0265133109620214	Pacific.Blue.A	0.89
uimo_130415	uimo	2015-04-13	0.832931783860929	2.26760543368886	0.0471195373002932	0.0369605053763203	APC.A	0.985535714285714
uimo_130415	uimo	2015-04-13	1.05798137164654	2.96348707892782	0.0487455157365378	0.130788254315991	PE.A	0.983392857142857
uimo_130415	uimo	2015-04-13	1.07629322522638	2.25068473410501	0.0571632433795235	0.0484720465782944	Pacific.Blue.A	0.988035714285714
vabj_031115	vabj	2015-11-03	1.83633368349582	2.28538205493635	0.151563057716554	0.0598640961383498	APC.A	0.936907366885485
vabj_031115	vabj	2015-11-03	1.55503943748409	3.38921636709256	0.129824680479121	0.0858663411858407	PE.A	0.908278628738147
vabj_031115	vabj	2015-11-03	1.546582460359	2.50276105602938	0.175477161917727	0.0299006519266837	Pacific.Blue.A	0.889132020423049
vass_230415	vass	2015-04-23	1.12537213297042	2.68641645956164	0.102068345197875	0.0372658755802336	APC.A	0.981704781704782
vass_230415	vass	2015-04-23	1.2046048002087	2.55735863233887	0.125947898987064	0.227471285473717	PE.A	0.964795564795565
vass_230415	vass	2015-04-23	1.49259255531508	2.52585282605641	0.148283315932659	0.0499827715025543	Pacific.Blue.A	0.915453915453915
veqz_050515	veqz	2015-05-05	1.18161721356144	2.79354253673968	0.0598397674066334	0.0427921014998353	APC.A	0.973751312434378
veqz_050515	veqz	2015-05-05	1.31148490845343	2.58096339911892	0.0713905038192334	0.198425945721981	PE.A	0.969551522423879
veqz_050515	veqz	2015-05-05	1.46007629777462	3.09918673919673	0.06171813346305	0.0275310939748167	Pacific.Blue.A	0.970001499925004
voas_211114	voas	2014-11-21	1.00338524524119	3.02354536508366	0.0499572536829196	0.0609899968416119	APC.A	0.996831145314622
voas_211114	voas	2014-11-21	0.973030533907661	2.07395827347934	0.0475703912416121	0.254093979009772	PE.A	0.997887430209748
voas_211114	voas	2014-11-21	1.3670957604458	2.33680361969979	0.0480916623429819	0.0664954622963149	Pacific.Blue.A	0.998340123736231
vorx_111114	vorx	2014-11-11	0.939236396344405	2.41131818384745	0.0618900561045582	0.0622512062955806	APC.A	0.992102353498657
vorx_111114	vorx	2014-11-11	1.23384886537289	2.67109557043946	0.0755983538975579	0.228005254820135	PE.A	0.979466119096509
vorx_111114	vorx	2014-11-11	1.30924571984745	2.29519066926258	0.0814052908949243	0.0418012643123419	Pacific.Blue.A	0.983730848207234
wibj_230415	wibj	2015-04-23	1.38531308209573	2.79823833762374	0.123665270123427	0.0519182966916146	APC.A	0.924715909090909
wibj_230415	wibj	2015-04-23	1.23530800116749	3.12771980327814	0.099913133501032	0.136133120575952	PE.A	0.918146306818182
wibj_230415	wibj	2015-04-23	1.52624075792923	3.04034395051356	0.117513358308429	0.0232207399039234	Pacific.Blue.A	0.922230113636364
xavk_280415	xavk	2015-04-28	0.928744596728958	2.48921822569668	0.0973700963053371	0.0659227754952812	APC.A	0.77874688501246
xavk_280415	xavk	2015-04-28	1.08940615014344	3.04928386015534	0.112440736066905	0.147945065298588	PE.A	0.778390886436454
xavk_280415	xavk	2015-04-28	1.28106012317642	2.87168110162165	0.125491032960609	0.0326066693121616	Pacific.Blue.A	0.783018867924528
xucm_140515	xucm	2015-05-14	1.08482483510274	2.64827493894246	0.0602460858554039	0.0429594822557658	APC.A	0.980151961544426
xucm_140515	xucm	2015-05-14	1.23577757405622	1.82087214946903	0.0380274153699394	0.358531079847463	PE.A	1
xucm_140515	xucm	2015-05-14	1.59484067956951	2.74516256890104	0.0546480192374753	0.0310442357566733	Pacific.Blue.A	0.957977981082338
xugn_210715	xugn	2015-07-21	0.932179205858992	2.43264043553341	0.0669779995205854	0.0666891471774372	APC.A	0.977383338104781
xugn_210715	xugn	2015-07-21	1.04149598258354	2.77453998696309	0.0610471349461772	0.222967583345943	PE.A	0.980818780417979
xugn_210715	xugn	2015-07-21	1.23228745187397	2.41898164032796	0.0778404871160769	0.0543137376649541	Pacific.Blue.A	0.972659604924134
yemz_230415	yemz	2015-04-23	1.13121708077069	2.71869750575443	0.0521590579170069	0.033771128869328	APC.A	0.995617238860482
yemz_230415	yemz	2015-04-23	1.13875964971184	2.28704749098371	0.0528453753490827	0.188652333478265	PE.A	0.997443389335281
yemz_230415	yemz	2015-04-23	1.45320815007994	2.93946252367713	0.0425901805188192	0.023624575685751	Pacific.Blue.A	0.992695398100804
yemz_280415	yemz	2015-04-28	0.823884186293067	2.42510814998915	0.0354625606123781	0.0470966818472446	APC.A	0.988991787524026
yemz_280415	yemz	2015-04-28	1.25363008875708	1.87002269350251	0.0520593970035505	0.252244472221371	PE.A	0.999650532937271
yemz_280415	yemz	2015-04-28	1.0304335163154	2.73868749719738	0.0847704104591395	0.0262379187508584	Pacific.Blue.A	0.989865455180849
yuze_280814	yuze	2014-08-28	0.745421450432067	2.28027912161946	0.0424279355394469	0.059305268083655	APC.A	0.987439289901189
yuze_280814	yuze	2014-08-28	1.04394540911662	2.81414602152884	0.0445778229406668	0.160123114055094	PE.A	0.991961145536761
yuze_280814	yuze	2014-08-28	1.15857479503506	2.15551680166994	0.0513970222852769	0.0651595317461515	Pacific.Blue.A	0.993635906883269
zaui_271115	zaui	2015-11-27	1.45027925080618	2.47262890249689	0.1126646297323	0.0492562278554602	APC.A	0.887554762291092
zaui_271115	zaui	2015-11-27	1.13490569288735	2.86306213450998	0.0767385381155913	0.197984919089025	PE.A	0.899399643030991
zaui_271115	zaui	2015-11-27	1.7609873787947	2.98841802778234	0.0638670488044972	0.0380304003912856	Pacific.Blue.A	0.889339607334091
zisa_010714	zisa	2014-07-01	1.3864104403209	2.30375222197331	0.0397539605820262	0.0520168692184634	APC.A	0.990365448504983
zisa_010714	zisa	2014-07-01	0.938241760619889	2.32955163562825	0.0440336588655668	0.150704724111394	PE.A	0.986378737541528
zisa_010714	zisa	2014-07-01	1.17949886248669	2.08280052260205	0.0469596307066025	0.0557156584433957	Pacific.Blue.A	0.985382059800664
zuta_211114	zuta	2014-11-21	1.12666417361136	2.73460646659568	0.0501320800008538	0.0309349275699108	APC.A	0.995910020449898
zuta_211114	zuta	2014-11-21	1.12621223111079	1.86707975743003	0.0415643621166339	0.29408560172965	PE.A	1
zuta_211114	zuta	2014-11-21	1.46684451892512	2.82853310501953	0.0413593123496535	0.0280591564906742	Pacific.Blue.A	0.994410361281527
